LP_zfinal,LP_mass_med_PDF,Reff_kpc,structural_type,nsersic_f277w,rearc_f277w,mag_f277w
0.9286,9.56323,2.7143726058998183,Spiral,0.7361350678124166,0.3189775212081007,22.16154550739883
1.6618,11.1785,6.66120508926343,Elliptical,3.219186247495915,0.7864532824598888,19.708445990369217
0.8952,11.00002,3.465826989873869,Elliptical,7.097852964068606,0.5173361812540814,18.681752329789255
1.8056,10.79992,1.396952299666596,Elliptical,4.824108744951044,0.1654532388870395,21.38448601421517
0.6671,9.91124,5.106591600892537,Elliptical,2.3963575801482744,0.4673039515841888,20.04623624687776
1.356,10.00641,1.504064893234671,Spiral,1.0734870514928057,0.1788044748256159,22.07610550065929
1.327,10.8,2.5827156950173036,Elliptical,5.3871542710845155,0.3076374589143804,20.875291001819
1.401,9.95557,2.6900066778593152,Lenticular,1.856901533139796,0.3189879688676634,22.080919765992455
1.0998,9.85389,4.3380053399030825,Lenticular,1.835582585385632,0.5307912402978946,22.076663779108788
0.6933,9.79948,1.5239693697321672,Elliptical,2.3843482029720717,0.1966093937022262,21.48516188557771
0.7391,10.40406,3.3452423573858243,Lenticular,2.392571719253725,0.3356307355528736,19.890410483320352
2.099,10.00124,1.5537471046331055,Lenticular,2.454564021381293,0.1867013018866869,20.980926629151977
0.8311,9.67769,1.814256311018303,Spiral,1.6978298861687762,0.2107306474701266,22.095556856160243
1.1512,9.51032,2.482811168343203,Lenticular,1.7216188092041702,0.3013256598265262,22.404639913883596
0.9935,9.85813,2.999492614951142,Spiral,0.6664026043596315,0.3727218172786498,22.292177845750206
0.9931,10.16528,5.235456918702995,Elliptical,3.2879234162868953,0.6494692430738819,20.65654092034099
1.1876,11.04998,3.823057464002268,Elliptical,4.242079877466896,0.4616866953228516,20.159590311239608
0.5091,10.5,1.9137820858474062,Elliptical,4.573167727220693,0.2747728669671828,19.2385682188894
3.1455,10.59789,3.1133482839271367,Elliptical,6.759809505718282,0.7996337217700983,22.36343468824044
1.6484,9.8526,1.033697143528423,Elliptical,3.33267085144926,0.1220280302908324,21.723861066582742
1.4079,9.79358,3.1046687552398042,Spiral,0.9919210127069406,0.3680376709303815,22.206493528309306
2.1463,10.6496,1.9320587862568706,Lenticular,1.9979743555460423,0.23287554772059,21.76159713182242
1.3536,11.19976,5.677496196218762,Lenticular,1.83000840959721,0.6750478068268991,19.78022981125868
0.3518,9.5636,1.5272219724405145,Spiral,0.7301382588474938,0.3036114136796178,20.974984697045578
1.2092,10.25264,0.8634453770645855,Lenticular,2.3786644153266043,0.1039965582712039,21.62261498702906
