LP_zfinal,LP_mass_med_PDF,Reff_kpc,nsersic,rearc_arcsec,mag,best_filter
2.4717,10.51883,0.8602955924497733,8.999998407233468,0.1063171955388142,22.473968093943725,f277w
1.1986,10.7,0.3920497783758479,8.999999999725958,0.0472802173397925,19.917397085545826,f277w
1.2839,10.10043,1.0465602686004465,1.5871259710572418,0.1250902790220776,21.911308926505058,f277w
1.6584,10.02745,2.100530934305022,1.9717765790774424,0.2479900386514903,21.917224009370926,f277w
3.9615,10.11802,1.7738130134360286,0.4837704836005001,0.2541164082126222,23.458314953217755,f444w
3.9723,10.69156,0.24483724197223491,2.461398878198129,0.0351145798597512,22.03789373565355,f444w
2.4434,10.02348,3.5426522332164576,0.4892043537940806,0.4367639169707184,22.947513749004937,f277w
2.1216,10.85017,1.276872069085051,3.3858268096997053,0.1536539513004493,21.188329751564616,f277w
1.4582,11.05,2.112291000035414,5.7078423284246895,0.2498942430473972,20.020135205209392,f277w
1.6765,10.54535,3.4799951622251823,1.691484511786589,0.4109353959785249,21.448645049222176,f277w
2.1448,10.08683,2.940526277256173,0.9286291328698488,0.3543929773899317,22.561533691306916,f277w
0.9246,10.10947,2.748968450923522,2.796646628702117,0.3501801745931148,21.95697233778596,f150w
1.4577,10.10022,2.5397486493627173,0.6619017918440014,0.3004695573601038,21.458018054279115,f277w
0.3383,10.2499,1.0313710127545956,3.542339731646744,0.2134864465145137,19.599337993443353,f115w
1.0186,10.16388,2.1690128939326097,0.6837466834851229,0.2696774100499206,23.182700988345452,f277w
2.2363,10.48036,0.7815285525323052,8.999998602389645,0.0947945929043708,22.61858060796417,f277w
0.9757,11.12379,3.1963839559634413,8.999930732181644,0.4014985013856329,20.256556031540057,f150w
2.0356,10.13919,3.984707869747207,1.3427693425061755,0.4769739509081012,22.821378500817424,f277w
2.4974,10.5187,0.5187262446793991,8.999998558713136,0.0642463963902591,22.32272527427693,f277w
1.6347,10.84631,1.952303723942027,1.42544052188028,0.2304481000867013,21.522107258933545,f277w
2.2294,10.65146,0.38309066998071634,3.022160522486726,0.0464432221029205,21.36687267539652,f277w
2.46,10.65,5.669629145642896,0.8418188394567794,0.6999704649395486,22.151124576011707,f277w
1.1673,10.14261,2.3111165625992665,0.8893234576059024,0.2798508003026263,21.45787979869025,f277w
3.0235,10.8,2.0824974812827586,4.283459208837201,0.2709685015101965,21.862465389557205,f444w
0.891,11.25893,4.004948780049984,6.128931847578559,0.5155376461065375,19.546501448480967,f150w
0.9827,10.73107,3.8762776793727753,0.6578885454290646,0.4860432638179734,22.35291044476857,f150w
0.9729,10.23619,3.3948867593228593,1.9903651527324815,0.4267374897139549,21.643160040679017,f150w
2.4408,10.02247,3.562174916164506,0.7323480718329659,0.4390751849939582,22.19955971210021,f277w
1.5322,10.31992,1.6616450442502628,4.017670674692237,0.1962305637138752,21.98887396267437,f277w
2.1312,10.05907,1.834903896850661,0.766528947942743,0.220943980065327,22.394179800795527,f277w
0.8921,10.10695,3.9951626985056974,1.526005607604456,0.5140933687416864,21.397102480226224,f150w
1.2496,10.15362,1.9946154863016954,1.4920489755922963,0.2391792914877302,21.56016275299544,f277w
1.6261,10.38772,0.1979244679522256,8.999996960488476,0.0233618620220223,21.88973879327624,f277w
0.35,10.98315,4.4405313640153965,2.150503168607257,0.8989345045427238,18.12249510932574,f115w
0.66,10.09877,5.1378599320270135,0.6160790859069457,0.7366478561300367,20.551630546962365,f150w
2.1676,10.08337,3.9637837538627148,0.3001159102086893,0.4784526812194516,22.49801827061691,f277w
1.6196,10.55001,3.1031235313533783,8.999934135115575,0.3662668292591822,21.429984521726876,f277w
3.5561,10.58451,0.9330322973809448,2.859329619201623,0.128170523559797,21.797922651112604,f444w
2.355,11.2417,4.183033314292565,1.3871093238929164,0.511999435047659,20.8695527129503,f277w
0.9764,10.56351,4.300286691661045,1.4660368468050209,0.5400639328123243,20.540291885836226,f150w
0.8811,10.09959,0.7294859308775504,8.991606745763969,0.0942119798847238,21.4664829018348,f150w
1.0947,10.4841,0.6617678811943918,3.155770743637865,0.0810447320294526,20.960941413128236,f277w
